"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-303T21:29:21.856","1/89242162:45999",404818229.038311,162,89242162,60293,3974,89242163,34123,476,54408,38,23,27,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:29:32.775","1/89242173:41949",404818239.957309,162,89242173,54984,3975,89242174,34123,958,54321,49,8,38,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:29:43.695","1/89242184:37949",404818250.877308,162,89242184,49741,3976,89242185,34123,1443,54304,59,152,49,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:29:54.614","1/89242195:33899",404818261.796306,162,89242195,44433,3977,89242196,34123,1927,54332,70,140,59,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:30:05.534","1/89242206:29899",404818272.716305,162,89242206,39190,3978,89242207,34123,2410,54353,81,128,70,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:30:16.454","1/89242217:25899",404818283.636304,162,89242217,33947,3979,89242218,34123,2894,54374,92,116,81,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:30:27.372","1/89242228:21799",404818294.554302,162,89242228,28573,3980,89242229,34122,3381,54367,103,103,92,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:30:38.291","1/89242239:17749",404818305.473301,162,89242239,23265,3981,89242240,34122,3866,54318,114,89,103,103,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:30:49.211","1/89242250:13749",404818316.393299,162,89242250,18022,3982,89242251,34122,4278,54340,125,77,114,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T21:31:00.142","1/89242261:10299",404818327.324298,162,89242261,13500,3983,89242262,34122,4766,54257,136,64,125,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:31:11.059","1/89242272:6149",404818338.241297,162,89242272,8060,3984,89242273,34121,5252,54294,147,52,136,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:31:21.980","1/89242283:2199",404818349.162295,162,89242283,2883,3985,89242284,34121,5739,54309,158,40,147,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:31:32.898","1/89242293:48099",404818360.080294,162,89242293,63045,3986,89242294,34121,297,54228,169,25,158,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T21:31:43.804","1/89242304:43399",404818370.986293,162,89242304,56885,3987,89242305,34121,786,54334,180,13,169,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:31:54.723","1/89242315:39349",404818381.905291,162,89242315,51576,3988,89242316,34121,1273,54361,191,1,180,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:32:05.642","1/89242326:35299",404818392.82429,162,89242326,46268,3989,89242327,34121,1760,54350,201,145,191,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:32:16.561","1/89242337:31250",404818403.743308,162,89242337,40960,3990,89242338,34121,2247,54378,212,133,201,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:32:27.480","1/89242348:27199",404818414.662287,162,89242348,35651,3991,89242349,34121,2735,54290,223,118,212,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:32:38.398","1/89242359:23099",404818425.580286,162,89242359,30277,3992,89242360,34121,3221,54324,234,106,223,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:32:49.317","1/89242370:19049",404818436.499284,162,89242370,24969,3993,89242371,34121,3706,54351,245,94,234,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:33:00.238","1/89242381:15099",404818447.420283,162,89242381,19791,3994,89242382,34122,4118,54331,0,81,245,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T21:33:11.168","1/89242392:11599",404818458.350282,162,89242392,15204,3995,89242393,34122,4602,54292,11,69,0,81,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:33:22.087","1/89242403:7549",404818469.26928,162,89242403,9895,3996,89242404,34122,5086,54319,22,57,11,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:33:33.007","1/89242414:3549",404818480.189279,162,89242414,4653,3997,89242415,34122,5570,54226,33,42,22,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:33:43.927","1/89242424:49549",404818491.109277,162,89242424,64946,3998,89242425,34122,126,54247,44,30,33,42,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T21:33:54.833","1/89242435:44849",404818502.015276,162,89242435,58785,3999,89242436,34122,610,54353,55,18,44,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:34:05.753","1/89242446:40849",404818512.935275,162,89242446,53542,4000,89242447,34123,1092,54377,66,6,55,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:34:16.673","1/89242457:36849",404818523.855273,162,89242457,48300,4001,89242458,34123,1575,54360,76,150,66,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:34:27.592","1/89242468:32799",404818534.774272,162,89242468,42991,4002,89242469,34123,2059,54272,87,135,76,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:34:38.512","1/89242479:28799",404818545.69427,162,89242479,37748,4003,89242480,34123,2542,54294,98,123,87,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:34:49.431","1/89242490:24749",404818556.613269,162,89242490,32440,4004,89242491,34123,3026,54321,109,111,98,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:35:00.351","1/89242501:20749",404818567.533268,162,89242501,27197,4005,89242502,34123,3511,54343,120,99,109,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:35:11.269","1/89242512:16649",404818578.451266,162,89242512,21823,4006,89242513,34122,3996,54336,131,86,120,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:35:22.189","1/89242523:12649",404818589.371265,162,89242523,16580,4007,89242524,34122,4407,54357,142,74,131,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T21:35:33.120","1/89242534:9199",404818600.302264,162,89242534,12058,4008,89242535,34122,4893,54198,153,59,142,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:35:44.040","1/89242545:5199",404818611.222262,162,89242545,6815,4009,89242546,34122,5380,54219,164,47,153,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:35:54.958","1/89242556:1099",404818622.140261,162,89242556,1441,4010,89242557,34121,5865,54250,175,35,164,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:36:05.877","1/89242566:47049",404818633.059259,162,89242566,61669,4011,89242567,34121,423,54278,186,23,175,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T21:36:16.783","1/89242577:42349",404818643.965258,162,89242577,55508,4012,89242578,34121,911,54383,197,11,186,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:36:27.703","1/89242588:38349",404818654.885257,162,89242588,50266,4013,89242589,34121,1399,54252,207,152,197,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:36:38.621","1/89242599:34249",404818665.803255,162,89242599,44892,4014,89242600,34121,1886,54285,218,140,207,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:36:49.539","1/89242610:30149",404818676.721254,162,89242610,39518,4015,89242611,34121,2373,54318,229,128,218,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:37:00.459","1/89242621:26149",404818687.641252,162,89242621,34275,4016,89242622,34121,2861,54340,240,116,229,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:37:11.378","1/89242632:22099",404818698.560251,162,89242632,28966,4017,89242633,34121,3348,54329,251,103,240,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:37:22.296","1/89242643:17999",404818709.47825,162,89242643,23592,4018,89242644,34121,3834,54363,6,91,251,103,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:37:33.215","1/89242654:13949",404818720.397248,162,89242654,18284,4019,89242655,34121,4247,54313,17,77,6,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T21:37:44.147","1/89242665:10549",404818731.329247,162,89242665,13828,4020,89242666,34121,4733,54225,28,64,17,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:37:55.065","1/89242676:6449",404818742.247245,162,89242676,8454,4021,89242677,34122,5217,54260,39,52,28,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:38:05.986","1/89242687:2499",404818753.168244,162,89242687,3276,4022,89242688,34122,5702,54276,50,40,39,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:38:16.904","1/89242697:48399",404818764.086243,162,89242697,63438,4023,89242698,34122,258,54309,61,28,50,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T21:38:27.812","1/89242708:43799",404818774.994241,162,89242708,57409,4024,89242709,34122,743,54288,72,13,61,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:38:38.730","1/89242719:39699",404818785.91224,162,89242719,52035,4025,89242720,34122,1225,54321,83,1,72,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:38:49.651","1/89242730:35749",404818796.833239,162,89242730,46858,4026,89242731,34123,1708,54301,93,145,83,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:39:00.569","1/89242741:31649",404818807.751237,162,89242741,41484,4027,89242742,34123,2192,54334,104,133,93,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T21:39:11.490","1/89242752:27699",404818818.672236,162,89242752,36306,4028,89242753,34123,2675,54350,115,121,104,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:39:22.410","1/89242763:23699",404818829.592234,162,89242763,31064,4029,89242764,34123,3158,54333,126,108,115,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:39:33.327","1/89242774:19549",404818840.509233,162,89242774,25624,4030,89242775,34123,3641,54296,137,94,126,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-303T21:39:44.249","1/89242785:15649",404818851.431232,162,89242785,20512,4031,89242786,34123,4126,54305,148,82,137,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:39:55.168","1/89242796:11599",404818862.35023,162,89242796,15204,4032,89242797,34123,4536,54294,159,69,148,82,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T21:40:06.099","1/89242807:8149",404818873.281229,162,89242807,10682,4033,89242808,34123,5021,54250,170,57,159,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:40:17.017","1/89242818:4049",404818884.199228,162,89242818,5308,4034,89242819,34122,5507,54281,181,45,170,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:40:27.938","1/89242829:99",404818895.120226,162,89242829,131,4035,89242829,34122,64,54296,192,33,181,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T21:40:38.844","1/89242839:45399",404818906.026225,162,89242839,59506,4036,89242840,34122,549,54287,203,18,192,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:40:49.763","1/89242850:41349",404818916.945223,162,89242850,54198,4037,89242851,34122,1036,54314,214,6,203,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:41:00.681","1/89242861:37249",404818927.863222,162,89242861,48824,4038,89242862,34121,1524,54307,224,150,214,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:41:11.600","1/89242872:33199",404818938.782221,162,89242872,43515,4039,89242873,34121,2011,54335,235,138,224,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:41:22.520","1/89242883:29199",404818949.702219,162,89242883,38273,4040,89242884,34121,2498,54318,246,125,235,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:41:33.438","1/89242894:25099",404818960.620218,162,89242894,32899,4041,89242895,34121,2986,54275,1,111,246,125,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:41:44.356","1/89242905:20999",404818971.538216,162,89242905,27525,4042,89242906,34121,3473,54308,12,99,1,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:41:55.275","1/89242916:16949",404818982.457215,162,89242916,22216,4043,89242917,34121,3960,54297,23,86,12,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:42:06.195","1/89242927:12949",404818993.377214,162,89242927,16973,4044,89242928,34121,4373,54319,34,74,23,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T21:42:17.126","1/89242938:9499",404819004.308212,162,89242938,12451,4045,89242939,34121,4860,54274,45,62,34,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:42:28.044","1/89242949:5399",404819015.226211,162,89242949,7077,4046,89242950,34121,5346,54193,56,47,45,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:42:38.963","1/89242960:1349",404819026.14521,162,89242960,1769,4047,89242961,34122,5831,54223,67,35,56,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:42:49.883","1/89242970:47349",404819037.065208,162,89242970,62062,4048,89242971,34122,388,54244,78,23,67,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T21:43:00.791","1/89242981:42749",404819047.973207,162,89242981,56033,4049,89242982,34122,873,54337,89,11,78,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-303T21:43:11.708","1/89242992:38599",404819058.890205,162,89242992,50593,4050,89242993,34122,1357,54339,99,155,89,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:43:22.628","1/89243003:34599",404819069.810204,162,89243003,45350,4051,89243004,34122,1840,54360,110,143,99,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:43:33.548","1/89243014:30599",404819080.730203,162,89243014,40108,4052,89243015,34123,2324,54269,121,128,110,143,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:43:44.467","1/89243025:26549",404819091.649201,162,89243025,34799,4053,89243026,34123,2807,54296,132,116,121,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:43:55.387","1/89243036:22549",404819102.5692,162,89243036,29556,4054,89243037,34123,3290,54318,143,104,132,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:44:06.307","1/89243047:18549",404819113.489199,162,89243047,24313,4055,89243048,34123,3773,54301,154,91,143,104,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:44:17.226","1/89243058:14499",404819124.408197,162,89243058,19005,4056,89243059,34123,4183,54328,165,79,154,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T21:44:28.157","1/89243069:11049",404819135.339196,162,89243069,14483,4057,89243070,34123,4666,54169,176,64,165,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:44:39.077","1/89243080:7049",404819146.259194,162,89243080,9240,4058,89243081,34123,5150,54191,187,52,176,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:44:49.997","1/89243091:3049",404819157.179193,162,89243091,3997,4059,89243092,34123,5635,54212,198,40,187,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:45:00.916","1/89243101:48999",404819168.098192,162,89243101,64225,4060,89243102,34122,191,54237,209,28,198,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T21:45:11.822","1/89243112:44299",404819179.00419,162,89243112,58064,4061,89243113,34122,676,54342,220,16,209,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:45:22.742","1/89243123:40299",404819189.924189,162,89243123,52822,4062,89243124,34122,1161,54249,231,1,220,16,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:45:33.661","1/89243134:36249",404819200.843187,162,89243134,47513,4063,89243135,34122,1648,54238,241,145,231,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:45:44.580","1/89243145:32199",404819211.762186,162,89243145,42205,4064,89243146,34121,2135,54263,252,133,241,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:45:55.498","1/89243156:28099",404819222.680185,162,89243156,36831,4065,89243157,34121,2622,54297,7,121,252,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:46:06.417","1/89243167:24049",404819233.599183,162,89243167,31522,4066,89243168,34121,3109,54286,18,108,7,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:46:17.337","1/89243178:20049",404819244.519182,162,89243178,26279,4067,89243179,34121,3597,54231,29,94,18,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:46:28.255","1/89243189:15949",404819255.43718,162,89243189,20905,4068,89243190,34121,4084,54265,40,82,29,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:46:39.173","1/89243200:11849",404819266.355179,162,89243200,15532,4069,89243201,34121,4497,54260,51,69,40,82,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T21:46:50.105","1/89243211:8449",404819277.287178,162,89243211,11075,4070,89243212,34121,4985,54209,62,57,51,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:47:01.023","1/89243222:4349",404819288.205176,162,89243222,5701,4071,89243223,34121,5472,54243,73,45,62,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:47:11.942","1/89243233:299",404819299.124175,162,89243233,393,4072,89243233,34121,30,54270,84,33,73,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T21:47:22.849","1/89243243:45649",404819310.031174,162,89243243,59834,4073,89243244,34121,515,54255,95,18,84,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:47:33.769","1/89243254:41649",404819320.951172,162,89243254,54591,4074,89243255,34121,1001,54276,106,6,95,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:47:44.688","1/89243265:37599",404819331.870171,162,89243265,49283,4075,89243266,34121,1486,54265,116,150,106,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:47:55.605","1/89243276:33449",404819342.787169,162,89243276,43843,4076,89243277,34122,1970,54307,127,138,116,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-303T21:48:06.527","1/89243287:29549",404819353.709168,162,89243287,38731,4077,89243288,34122,2454,54316,138,126,127,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:48:17.446","1/89243298:25499",404819364.628167,162,89243298,33423,4078,89243299,34122,2938,54229,149,111,138,126,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:48:28.365","1/89243309:21449",404819375.547165,162,89243309,28114,4079,89243310,34122,3421,54256,160,99,149,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:48:39.284","1/89243320:17399",404819386.466164,162,89243320,22806,4080,89243321,34123,3904,54248,171,86,160,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:48:50.204","1/89243331:13399",404819397.386163,162,89243331,17563,4081,89243332,34123,4314,54269,182,74,171,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-303T21:49:01.137","1/89243342:10049",404819408.319161,162,89243342,13172,4082,89243343,34123,4797,54213,193,62,182,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:49:12.055","1/89243353:5949",404819419.23716,162,89243353,7798,4083,89243354,34123,5280,54131,204,47,193,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:49:22.975","1/89243364:1949",404819430.157158,162,89243364,2555,4084,89243365,34123,5764,54153,215,35,204,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:49:33.894","1/89243374:47899",404819441.076157,162,89243374,62783,4085,89243375,34123,320,54180,226,23,215,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-303T21:49:44.802","1/89243385:43299",404819451.984156,162,89243385,56754,4086,89243386,34122,804,54271,237,11,226,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:49:55.721","1/89243396:39249",404819462.903154,162,89243396,51445,4087,89243397,34122,1288,54261,247,155,237,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:50:06.639","1/89243407:35149",404819473.821153,162,89243407,46071,4088,89243408,34122,1774,54179,2,140,247,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:50:17.559","1/89243418:31149",404819484.741151,162,89243418,40828,4089,89243419,34122,2261,54201,13,128,2,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:50:28.478","1/89243429:27099",404819495.66015,162,89243429,35520,4090,89243430,34122,2746,54228,24,116,13,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:50:39.397","1/89243440:23049",404819506.579149,162,89243440,30212,4091,89243441,34122,3232,54255,35,104,24,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:50:50.316","1/89243451:18999",404819517.498147,162,89243451,24903,4092,89243452,34121,3720,54242,46,91,35,104,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:51:01.235","1/89243462:14949",404819528.417146,162,89243462,19595,4093,89243463,34121,4134,54193,57,77,46,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T21:51:12.165","1/89243473:11449",404819539.347145,162,89243473,15007,4094,89243474,34121,4621,54155,68,65,57,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:51:23.085","1/89243484:7449",404819550.267143,162,89243484,9764,4095,89243485,34121,5109,54138,79,52,68,65,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-303T21:51:34.002","1/89243495:3299",404819561.184142,162,89243495,4325,4096,89243496,34121,5596,54177,90,40,79,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:51:44.922","1/89243505:49299",404819572.10414,162,89243505,64618,4097,89243506,34121,155,54199,101,28,90,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T21:51:55.828","1/89243516:44599",404819583.010139,162,89243516,58458,4098,89243517,34121,641,54189,112,13,101,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:52:06.747","1/89243527:40549",404819593.929138,162,89243527,53149,4099,89243528,34121,1127,54217,123,1,112,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:52:17.666","1/89243538:36499",404819604.848136,162,89243538,47841,4100,89243539,34121,1614,54206,133,145,123,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:52:28.586","1/89243549:32499",404819615.768135,162,89243549,42598,4101,89243550,34121,2099,54228,144,133,133,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:52:39.505","1/89243560:28449",404819626.687133,162,89243560,37289,4102,89243561,34122,2583,54257,155,121,144,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T21:52:50.423","1/89243571:24349",404819637.605132,162,89243571,31916,4103,89243572,34122,3068,54252,166,108,155,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:53:01.343","1/89243582:20349",404819648.525131,162,89243582,26673,4104,89243583,34122,3552,54197,177,94,166,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:53:12.263","1/89243593:16349",404819659.445129,162,89243593,21430,4105,89243594,34122,4035,54219,188,82,177,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:53:23.183","1/89243604:12349",404819670.365128,162,89243604,16187,4106,89243605,34123,4445,54204,199,69,188,82,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-303T21:53:34.113","1/89243615:8849",404819681.295127,162,89243615,11599,4107,89243616,34123,4928,54166,210,57,199,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:53:45.034","1/89243626:4899",404819692.216125,162,89243626,6422,4108,89243627,34123,5410,54181,221,45,210,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:53:55.953","1/89243637:849",404819703.135124,162,89243637,1114,4109,89243638,34123,5894,54094,232,30,221,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:54:06.873","1/89243647:46849",404819714.055122,162,89243647,61407,4110,89243648,34123,449,54115,243,18,232,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T21:54:17.780","1/89243658:42199",404819724.962121,162,89243658,55312,4111,89243659,34123,933,54215,254,6,243,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:54:28.699","1/89243669:38149",404819735.88112,162,89243669,50003,4112,89243670,34123,1417,54204,8,150,254,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:54:39.619","1/89243680:34149",404819746.801118,162,89243680,44761,4113,89243681,34123,1901,54225,19,138,8,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:54:50.539","1/89243691:30149",404819757.721117,162,89243691,39518,4114,89243692,34122,2387,54130,30,123,19,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:55:01.456","1/89243702:25999",404819768.638115,162,89243702,34078,4115,89243703,34122,2872,54169,41,111,30,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:55:12.376","1/89243713:21999",404819779.558114,162,89243713,28835,4116,89243714,34122,3357,54190,52,99,41,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:55:23.296","1/89243724:17999",404819790.478113,162,89243724,23592,4117,89243725,34122,3844,54212,63,87,52,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T21:55:34.214","1/89243735:13899",404819801.396111,162,89243735,18219,4118,89243736,34121,4258,54205,74,74,63,87,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T21:55:45.144","1/89243746:10399",404819812.32611,162,89243746,13631,4119,89243747,34121,4744,54090,85,60,74,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T21:55:56.064","1/89243757:6399",404819823.246109,162,89243757,8388,4120,89243758,34121,5232,54073,96,47,85,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T21:56:06.983","1/89243768:2349",404819834.165107,162,89243768,3080,4121,89243769,34121,5720,54100,107,35,96,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
