"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2013-006T20:20:35.683","1/95199637:29849",410775702.867523,347,95199637,39124,26085,95199638,34016,2426,2004,139,7,128,29,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:20:46.568","1/95199648:24099",410775713.752513,347,95199648,31588,26086,95199649,34016,3118,1929,149,144,139,7,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:20:57.453","1/95199659:18349",410775724.637503,347,95199659,24051,26087,95199660,34016,3810,1854,160,124,149,144,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:21:08.337","1/95199670:12549",410775735.521492,347,95199670,16449,26088,95199671,34015,4507,1707,171,102,160,124,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:21:19.222","1/95199681:6799",410775746.406482,347,95199681,8912,26089,95199682,34015,5199,1671,182,83,171,102,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:21:30.107","1/95199692:1049",410775757.291471,347,95199692,1376,26090,95199693,34015,5891,1520,193,61,182,83,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:21:40.991","1/95199702:45249",410775768.175461,347,95199702,59310,26091,95199703,34015,557,1451,204,41,193,61,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:21:51.878","1/95199713:39599",410775779.06245,347,95199713,51904,26092,95199714,34015,1250,1403,215,22,204,41,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:22:02.763","1/95199724:33849",410775789.94744,347,95199724,44367,26093,95199725,34015,1942,1252,226,0,215,22,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:22:13.648","1/95199735:28099",410775800.832429,347,95199735,36831,26094,95199736,34015,2635,1177,236,137,226,0,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:22:24.532","1/95199746:22299",410775811.716419,347,95199746,29229,26095,95199747,34015,3328,1108,247,117,236,137,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:22:35.417","1/95199757:16549",410775822.601408,347,95199757,21692,26096,95199758,34015,4021,1072,2,98,247,117,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:22:46.303","1/95199768:10849",410775833.487398,347,95199768,14221,26097,95199769,34015,4719,992,13,78,2,98,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:22:57.186","1/95199779:4999",410775844.370387,347,95199779,6553,26098,95199780,34015,5413,967,24,59,13,78,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:23:08.072","1/95199789:49299",410775855.256377,347,95199789,64618,26099,95199790,34015,80,887,35,39,24,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:23:18.956","1/95199800:43499",410775866.140367,347,95199800,57016,26100,95199801,34015,774,857,46,20,35,39,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:23:29.842","1/95199811:37799",410775877.026356,347,95199811,49545,26101,95199812,34015,1468,776,57,0,46,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:23:40.727","1/95199822:32049",410775887.911346,347,95199822,42008,26102,95199823,34014,2162,700,67,137,57,0,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:23:51.611","1/95199833:26249",410775898.795335,347,95199833,34406,26103,95199834,34014,2856,631,78,117,67,137,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:24:02.495","1/95199844:20449",410775909.679325,347,95199844,26804,26104,95199845,34014,3550,601,89,98,78,117,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:24:13.381","1/95199855:14749",410775920.565314,347,95199855,19333,26105,95199856,34014,4249,520,100,78,89,98,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:24:24.264","1/95199866:8899",410775931.448304,347,95199866,11665,26106,95199867,34014,4943,496,111,59,100,78,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:24:35.148","1/95199877:3099",410775942.332293,347,95199877,4063,26107,95199878,34014,5638,427,122,39,111,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:24:46.034","1/95199887:47399",410775953.218283,347,95199887,62128,26108,95199888,34014,307,385,133,20,122,39,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:24:56.919","1/95199898:41649",410775964.103273,347,95199898,54591,26109,95199899,34014,1001,311,144,0,133,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:25:07.804","1/95199909:35899",410775974.988262,347,95199909,47054,26110,95199910,34014,1696,236,154,137,144,0,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:25:18.687","1/95199920:30049",410775985.871252,347,95199920,39387,26111,95199921,34014,2391,288,165,120,154,137,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:25:29.573","1/95199931:24349",410775996.757241,347,95199931,31916,26112,95199932,34014,3087,208,176,100,165,120,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:25:40.457","1/95199942:18549",410776007.641231,347,95199942,24313,26113,95199943,34014,3782,178,187,81,176,100,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:25:51.342","1/95199953:12799",410776018.52622,347,95199953,16777,26114,95199954,34014,4482,103,198,61,187,81,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:26:02.224","1/95199964:6899",410776029.40821,347,95199964,9043,26115,95199965,34014,5178,161,209,44,198,61,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:26:13.111","1/95199975:1249",410776040.295199,347,95199975,1638,26116,95199976,34014,5874,113,220,25,209,44,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:26:23.994","1/95199985:45399",410776051.178189,347,95199985,59506,26117,95199986,34014,543,51,231,5,220,25,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:26:34.880","1/95199996:39699",410776062.064178,347,95199996,52035,26118,95199997,34013,1239,65504,241,142,231,5,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:26:45.763","1/95200007:33849",410776072.947168,347,95200007,44367,26119,95200008,34013,1935,21,252,125,241,142,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:26:56.649","1/95200018:28149",410776083.833157,347,95200018,36896,26120,95200019,34013,2631,65476,7,105,252,125,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:27:07.532","1/95200029:22299",410776094.716147,347,95200029,29229,26121,95200030,34013,3327,65452,18,86,7,105,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:27:18.417","1/95200040:16549",410776105.601137,347,95200040,21692,26122,95200041,34013,4023,65492,29,69,18,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:27:29.301","1/95200051:10749",410776116.485126,347,95200051,14090,26123,95200052,34013,4725,65424,40,49,29,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:27:40.185","1/95200062:4949",410776127.369116,347,95200062,6488,26124,95200063,34013,5422,65393,51,30,40,49,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:27:51.070","1/95200072:49199",410776138.254105,347,95200072,64487,26125,95200073,34013,92,65396,62,12,51,30,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:28:01.954","1/95200083:43399",410776149.138095,347,95200083,56885,26126,95200084,34013,788,65327,72,149,62,12,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:28:12.838","1/95200094:37599",410776160.022084,347,95200094,49283,26127,95200095,34013,1485,65373,83,132,72,149,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:28:23.723","1/95200105:31849",410776170.907074,347,95200105,41746,26128,95200106,34013,2182,65337,94,113,83,132,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:28:34.607","1/95200116:26049",410776181.791063,347,95200116,34144,26129,95200117,34013,2879,65269,105,93,94,113,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:28:45.492","1/95200127:20299",410776192.676053,347,95200127,26607,26130,95200128,34013,3576,65309,116,76,105,93,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:28:56.375","1/95200138:14449",410776203.559042,347,95200138,18939,26131,95200139,34013,4278,65247,127,56,116,76,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:29:07.260","1/95200149:8699",410776214.444032,347,95200149,11403,26132,95200150,34013,4976,65287,138,39,127,56,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:29:18.143","1/95200160:2849",410776225.327022,347,95200160,3735,26133,95200161,34013,5673,65263,149,20,138,39,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:29:29.028","1/95200170:47099",410776236.212011,347,95200170,61734,26134,95200171,34013,344,65303,160,3,149,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:29:39.912","1/95200181:41299",410776247.096001,347,95200181,54132,26135,95200182,34013,1041,65196,170,139,160,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:29:50.797","1/95200192:35549",410776257.98099,347,95200192,46596,26136,95200193,34013,1739,65160,181,120,170,139,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:30:01.681","1/95200203:29749",410776268.86498,347,95200203,38993,26137,95200204,34013,2437,65207,192,103,181,120,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:30:12.565","1/95200214:23949",410776279.748969,347,95200214,31391,26138,95200215,34012,3134,65136,203,83,192,103,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:30:23.449","1/95200225:18149",410776290.632959,347,95200225,23789,26139,95200226,34012,3832,65183,214,66,203,83,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:30:34.333","1/95200236:12349",410776301.516948,347,95200236,16187,26140,95200237,34012,4535,65152,225,47,214,66,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:30:45.216","1/95200247:6499",410776312.399938,347,95200247,8519,26141,95200248,34012,5233,65205,236,30,225,47,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:30:56.100","1/95200258:699",410776323.283927,347,95200258,917,26142,95200258,34012,65441,65136,247,10,236,30,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:31:06.985","1/95200268:44949",410776334.168917,347,95200268,58916,26143,95200269,34012,603,65138,1,149,247,10,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:31:17.869","1/95200279:39149",410776345.052907,347,95200279,51314,26144,95200280,34012,1301,65108,12,130,1,149,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:31:28.753","1/95200290:33349",410776355.936896,347,95200290,43712,26145,95200291,34012,1999,65155,23,113,12,130,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:31:39.636","1/95200301:27499",410776366.819886,347,95200301,36044,26146,95200302,34012,2698,65092,34,93,23,113,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:31:50.522","1/95200312:21799",410776377.705875,347,95200312,28573,26147,95200313,34012,3396,65127,45,76,34,93,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:32:01.406","1/95200323:15999",410776388.589865,347,95200323,20971,26148,95200324,34012,4095,65096,56,57,45,76,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:32:12.289","1/95200334:10149",410776399.472854,347,95200334,13303,26149,95200335,34012,4799,65110,67,39,56,57,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:32:23.172","1/95200345:4299",410776410.355844,347,95200345,5636,26150,95200346,34012,5497,65086,78,20,67,39,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:32:34.056","1/95200355:48499",410776421.239833,347,95200355,63569,26151,95200356,34012,169,65133,89,3,78,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:32:44.941","1/95200366:42749",410776432.124823,347,95200366,56033,26152,95200367,34012,868,65058,99,140,89,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:32:55.826","1/95200377:36999",410776443.009812,347,95200377,48496,26153,95200378,34012,1567,65099,110,123,99,140,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:33:06.708","1/95200388:31099",410776453.891802,347,95200388,40763,26154,95200389,34012,2266,65119,121,105,110,123,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:33:17.593","1/95200399:25349",410776464.776792,347,95200399,33226,26155,95200400,34012,2965,65083,132,86,121,105,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:33:28.477","1/95200410:19549",410776475.660781,347,95200410,25624,26156,95200411,34012,3664,65129,143,69,132,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:33:39.362","1/95200421:13799",410776486.545771,347,95200421,18087,26157,95200422,34012,4368,65054,154,49,143,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10880
"2013-006T20:33:50.243","1/95200432:7849",410776497.42676,347,95200432,10289,26158,95200433,34012,5067,65119,165,32,154,49,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:34:01.128","1/95200443:2099",410776508.31175,347,95200443,2752,26159,95200444,34012,5767,65083,176,13,165,32,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:34:12.011","1/95200453:46249",410776519.194739,347,95200453,60620,26160,95200454,34012,439,65097,186,152,176,13,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:34:22.897","1/95200464:40549",410776530.080729,347,95200464,53149,26161,95200465,34012,1139,65016,197,132,186,152,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:34:33.779","1/95200475:34649",410776540.962718,347,95200475,45416,26162,95200476,34012,1838,65075,208,115,197,132,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:34:44.664","1/95200486:28899",410776551.847708,347,95200486,37879,26163,95200487,34012,2537,65039,219,96,208,115,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:34:55.549","1/95200497:23149",410776562.732697,347,95200497,30343,26164,95200498,34012,3237,65079,230,79,219,96,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:35:06.431","1/95200508:17249",410776573.614687,347,95200508,22609,26165,95200509,34011,3936,65136,241,62,230,79,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:35:17.315","1/95200519:11449",410776584.498676,347,95200519,15007,26166,95200520,34011,4641,65067,252,42,241,62,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:35:28.198","1/95200530:5599",410776595.381666,347,95200530,7340,26167,95200531,34011,5341,65119,7,25,252,42,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:35:39.082","1/95200540:49799",410776606.265656,347,95200540,65273,26168,95200541,34011,14,65051,18,5,7,25,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:35:49.967","1/95200551:44049",410776617.150645,347,95200551,57737,26169,95200552,34011,714,65091,28,145,18,5,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:36:00.850","1/95200562:38199",410776628.033635,347,95200562,50069,26170,95200563,34011,1414,65029,39,125,28,145,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:36:11.734","1/95200573:32399",410776638.917624,347,95200573,42467,26171,95200574,34011,2113,65075,50,108,39,125,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:36:22.618","1/95200584:26599",410776649.801614,347,95200584,34865,26172,95200585,34011,2813,65122,61,91,50,108,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:36:33.502","1/95200595:20799",410776660.685603,347,95200595,27262,26173,95200596,34011,3513,65053,72,71,61,91,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:36:44.384","1/95200606:14949",410776671.568593,347,95200606,19595,26174,95200607,34011,4218,65106,83,54,72,71,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:36:55.268","1/95200617:9149",410776682.452582,347,95200617,11993,26175,95200618,34011,4919,65075,94,35,83,54,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:37:06.151","1/95200628:3299",410776693.335572,347,95200628,4325,26176,95200629,34011,5619,65128,105,18,94,35,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:37:17.034","1/95200638:47449",410776704.218561,347,95200638,62193,26177,95200639,34011,292,65027,115,154,105,18,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:37:27.920","1/95200649:41749",410776715.104551,347,95200649,54722,26178,95200650,34011,992,65062,126,137,115,154,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:37:38.804","1/95200660:35949",410776725.988541,347,95200660,47120,26179,95200661,34011,1693,65108,137,120,126,137,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:37:49.686","1/95200671:30049",410776736.87053,347,95200671,39387,26180,95200672,34011,2393,65090,148,101,137,120,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:38:00.570","1/95200682:24249",410776747.75452,347,95200682,31784,26181,95200683,34011,3093,65136,159,84,148,101,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:38:11.455","1/95200693:18499",410776758.639509,347,95200693,24248,26182,95200694,34011,3794,65062,170,64,159,84,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:38:22.337","1/95200704:12599",410776769.521499,347,95200704,16515,26183,95200705,34011,4499,65120,181,47,170,64,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:38:33.222","1/95200715:6849",410776780.406488,347,95200715,8978,26184,95200716,34011,5200,65161,192,30,181,47,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:38:44.104","1/95200726:949",410776791.288478,347,95200726,1245,26185,95200727,34011,5900,65104,203,10,192,30,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:38:54.988","1/95200736:45149",410776802.172467,347,95200736,59179,26186,95200737,34011,574,65151,213,150,203,10,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:39:05.873","1/95200747:39399",410776813.057457,347,95200747,51642,26187,95200748,34011,1275,65076,224,130,213,150,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:39:16.756","1/95200758:33549",410776823.940446,347,95200758,43974,26188,95200759,34011,1976,65129,235,113,224,130,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:39:27.639","1/95200769:27699",410776834.823436,347,95200769,36306,26189,95200770,34011,2676,65105,246,94,235,113,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:39:38.524","1/95200780:21949",410776845.708426,347,95200780,28770,26190,95200781,34011,3377,65107,1,76,246,94,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:39:49.408","1/95200791:16149",410776856.592415,347,95200791,21168,26191,95200792,34011,4078,65153,12,59,1,76,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:40:00.291","1/95200802:10299",410776867.475405,347,95200802,13500,26192,95200803,34011,4784,65129,23,40,12,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:40:11.173","1/95200813:4399",410776878.357394,347,95200813,5767,26193,95200814,34011,5484,65072,34,20,23,40,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:40:22.057","1/95200823:48599",410776889.241384,347,95200823,63700,26194,95200824,34011,159,65119,45,3,34,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:40:32.942","1/95200834:42849",410776900.126373,347,95200834,56164,26195,95200835,34011,859,65121,55,142,45,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:40:43.825","1/95200845:36999",410776911.009363,347,95200845,48496,26196,95200846,34011,1560,65097,66,123,55,142,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:40:54.709","1/95200856:31199",410776921.893352,347,95200856,40894,26197,95200857,34011,2261,65143,77,106,66,123,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:41:05.592","1/95200867:25349",410776932.776342,347,95200867,33226,26198,95200868,34011,2962,65081,88,86,77,106,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:41:16.476","1/95200878:19549",410776943.660331,347,95200878,25624,26199,95200879,34011,3663,65127,99,69,88,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:41:27.359","1/95200889:13699",410776954.543321,347,95200889,17956,26200,95200890,34011,4370,65180,110,52,99,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:41:38.242","1/95200900:7849",410776965.42631,347,95200900,10289,26201,95200901,34011,5071,65155,121,33,110,52,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:41:49.127","1/95200911:2099",410776976.3113,347,95200911,2752,26202,95200912,34011,5772,65196,132,16,121,33,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:42:00.009","1/95200921:46199",410776987.19329,347,95200921,60555,26203,95200922,34011,446,65101,142,152,132,16,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:42:10.893","1/95200932:40399",410776998.077279,347,95200932,52953,26204,95200933,34011,1147,65147,153,135,142,152,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:42:21.778","1/95200943:34649",410777008.962269,347,95200943,45416,26205,95200944,34011,1849,65188,164,118,153,135,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:42:32.661","1/95200954:28799",410777019.845258,347,95200954,37748,26206,95200955,34011,2550,65164,175,99,164,118,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:42:43.545","1/95200965:22999",410777030.729248,347,95200965,30146,26207,95200966,34011,3251,65172,186,81,175,99,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:42:54.427","1/95200976:17099",410777041.611237,347,95200976,22413,26208,95200977,34011,3953,65154,197,62,186,81,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:43:05.312","1/95200987:11349",410777052.496227,347,95200987,14876,26209,95200988,34011,4659,65194,208,45,197,62,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:43:16.195","1/95200998:5499",410777063.379216,347,95200998,7208,26210,95200999,34011,5361,65247,219,28,208,45,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:43:27.078","1/95201008:49649",410777074.262206,347,95201008,65077,26211,95201009,34011,35,65184,230,8,219,28,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:43:37.961","1/95201019:43799",410777085.145195,347,95201019,57409,26212,95201020,34010,737,65196,240,147,230,8,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:43:48.845","1/95201030:37999",410777096.029185,347,95201030,49807,26213,95201031,34010,1438,65243,251,130,240,147,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:43:59.729","1/95201041:32199",410777106.913175,347,95201041,42205,26214,95201042,34010,2140,65213,6,111,251,130,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:44:10.613","1/95201052:26399",410777117.797164,347,95201052,34603,26215,95201053,34010,2841,65259,17,94,6,111,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:44:21.495","1/95201063:20499",410777128.679154,347,95201063,26869,26216,95201064,34010,3543,65203,28,74,17,94,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:44:32.379","1/95201074:14699",410777139.563143,347,95201074,19267,26217,95201075,34010,4249,65249,39,57,28,74,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T20:44:43.262","1/95201085:8849",410777150.446133,347,95201085,11599,26218,95201086,34010,4951,65302,50,40,39,57,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:44:54.146","1/95201096:3049",410777161.330122,347,95201096,3997,26219,95201097,34010,5653,65271,61,21,50,40,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:45:05.028","1/95201106:47149",410777172.212112,347,95201106,61800,26220,95201107,34010,328,65291,72,3,61,21,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T20:45:15.913","1/95201117:41399",410777183.097101,347,95201117,54263,26221,95201118,34010,1029,65217,82,140,72,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T20:45:26.798","1/95201128:35649",410777193.982091,347,95201128,46727,26222,95201129,34010,1731,65257,93,123,82,140,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:45:37.680","1/95201139:29749",410777204.86408,347,95201139,38993,26223,95201140,34010,2433,65316,104,106,93,123,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:45:48.562","1/95201150:23849",410777215.74607,347,95201150,31260,26224,95201151,34010,3134,65259,115,86,104,106,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:45:59.448","1/95201161:18149",410777226.63206,347,95201161,23789,26225,95201162,34010,3836,65294,126,69,115,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:46:10.331","1/95201172:12299",410777237.515049,347,95201172,16121,26226,95201173,34010,4543,65346,137,52,126,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:46:21.213","1/95201183:6399",410777248.397039,347,95201183,8388,26227,95201184,34010,5245,65328,148,33,137,52,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:46:32.095","1/95201194:499",410777259.279028,347,95201194,655,26228,95201194,34010,65456,65387,159,16,148,33,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:46:42.982","1/95201204:44849",410777270.166018,347,95201204,58785,26229,95201205,34010,622,65262,169,152,159,16,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T20:46:53.865","1/95201215:38999",410777281.049007,347,95201215,51118,26230,95201216,34010,1324,65314,180,135,169,152,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T20:47:04.746","1/95201226:33049",410777291.929997,347,95201226,43319,26231,95201227,34010,2026,65379,191,118,180,135,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T20:47:15.632","1/95201237:27349",410777302.815986,347,95201237,35848,26232,95201238,34010,2728,65336,202,99,191,118,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
