"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-302T00:26:27.727","1/89079988:38399",404656054.909329,157,89079988,50331,54666,89079989,34122,1390,55854,168,37,157,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:26:38.645","1/89079999:34299",404656065.827327,157,89079999,44957,54667,89080000,34121,1878,55885,179,25,168,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:26:49.565","1/89080010:30299",404656076.747325,157,89080010,39714,54668,89080011,34121,2367,55906,190,13,179,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:27:00.483","1/89080021:26199",404656087.665324,157,89080021,34340,54669,89080022,34120,2857,55784,200,154,190,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:27:11.401","1/89080032:22099",404656098.583322,157,89080032,28966,54670,89080033,34120,3348,55818,211,142,200,154,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:27:22.318","1/89080043:17949",404656109.50032,157,89080043,23527,54671,89080044,34119,3840,55855,222,130,211,142,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:27:33.237","1/89080054:13899",404656120.419318,157,89080054,18219,54672,89080055,34119,4259,55882,233,118,222,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T00:27:44.167","1/89080065:10399",404656131.349317,157,89080065,13631,54673,89080066,34119,4750,55844,244,106,233,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:27:55.085","1/89080076:6299",404656142.267315,157,89080076,8257,54674,89080077,34119,5240,55763,255,91,244,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:28:06.003","1/89080087:2199",404656153.185313,157,89080087,2883,54675,89080088,34119,5730,55796,10,79,255,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:28:16.922","1/89080097:48149",404656164.104312,157,89080097,63111,54676,89080098,34119,290,55823,21,67,10,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T00:28:27.828","1/89080108:43449",404656175.01031,157,89080108,56950,54677,89080109,34120,778,55893,32,54,21,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:28:38.748","1/89080119:39449",404656185.930308,157,89080119,51707,54678,89080120,34120,1265,55914,43,42,32,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:28:49.665","1/89080130:35299",404656196.847306,157,89080130,46268,54679,89080131,34121,1750,55956,54,30,43,42,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:29:00.586","1/89080141:31349",404656207.768305,157,89080141,41091,54680,89080142,34121,2234,55857,65,15,54,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:29:11.505","1/89080152:27299",404656218.687303,157,89080152,35782,54681,89080153,34122,2717,55886,76,3,65,15,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:29:22.425","1/89080163:23299",404656229.607301,157,89080163,30539,54682,89080164,34123,3199,55872,86,147,76,3,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:29:33.344","1/89080174:19249",404656240.5263,157,89080174,25231,54683,89080175,34123,3679,55899,97,135,86,147,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T00:29:44.265","1/89080185:15299",404656251.447298,157,89080185,20054,54684,89080186,34124,4087,55917,108,123,97,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T00:29:55.197","1/89080196:11899",404656262.379296,157,89080196,15597,54685,89080197,34124,4567,55751,119,108,108,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:30:06.118","1/89080207:7949",404656273.300294,157,89080207,10420,54686,89080208,34124,5047,55767,130,96,119,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:30:17.036","1/89080218:3849",404656284.218293,157,89080218,5046,54687,89080219,34124,5528,55800,141,84,130,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T00:30:27.957","1/89080228:49899",404656295.139291,157,89080228,65404,54688,89080229,34124,81,55777,152,71,141,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-302T00:30:38.865","1/89080239:45299",404656306.047289,157,89080239,59375,54689,89080240,34124,563,55871,163,59,152,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:30:49.784","1/89080250:41249",404656316.966287,157,89080250,54067,54690,89080251,34124,1045,55898,174,47,163,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:31:00.704","1/89080261:37249",404656327.886286,157,89080261,48824,54691,89080262,34123,1530,55803,185,32,174,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:31:11.623","1/89080272:33199",404656338.805284,157,89080272,43515,54692,89080273,34123,2016,55830,196,20,185,32,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:31:22.542","1/89080283:29149",404656349.724282,157,89080283,38207,54693,89080284,34122,2503,55855,207,8,196,20,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:31:33.459","1/89080294:25000",404656360.641301,157,89080294,32768,54694,89080295,34121,2990,55854,217,152,207,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:31:44.380","1/89080305:21049",404656371.562279,157,89080305,27590,54695,89080306,34121,3480,55870,228,140,217,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:31:55.297","1/89080316:16899",404656382.479277,157,89080316,22151,54696,89080317,34120,3971,55792,239,125,228,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:32:06.216","1/89080327:12849",404656393.398275,157,89080327,16842,54697,89080328,34120,4389,55820,250,113,239,125,2,2,1,10,"True","True","True","True","True","True",2,2,1,10928
"2012-302T00:32:17.144","1/89080338:9249",404656404.326274,157,89080338,12124,54698,89080339,34119,4881,55791,5,101,250,113,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:32:28.064","1/89080349:5249",404656415.246272,157,89080349,6881,54699,89080350,34119,5372,55812,16,89,5,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:32:38.982","1/89080360:1149",404656426.16427,157,89080360,1507,54700,89080361,34119,5863,55807,27,76,16,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:32:49.900","1/89080370:47049",404656437.082269,157,89080370,61669,54701,89080371,34119,423,55841,38,64,27,76,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-302T00:33:00.806","1/89080381:42349",404656447.988267,157,89080381,55508,54702,89080382,34119,914,55870,49,50,38,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:33:11.724","1/89080392:38249",404656458.906265,157,89080392,50135,54703,89080393,34119,1403,55865,60,37,49,50,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:33:22.643","1/89080403:34199",404656469.825264,157,89080403,44826,54704,89080404,34120,1890,55895,71,25,60,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:33:33.563","1/89080414:30199",404656480.745262,157,89080414,39583,54705,89080415,34120,2376,55916,82,13,71,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:33:44.480","1/89080425:26049",404656491.66226,157,89080425,34144,54706,89080426,34121,2862,55958,93,1,82,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:33:55.400","1/89080436:22049",404656502.582258,157,89080436,28901,54707,89080437,34121,3346,55941,103,145,93,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:34:06.320","1/89080447:18049",404656513.502257,157,89080447,23658,54708,89080448,34122,3828,55850,114,130,103,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:34:17.241","1/89080458:14099",404656524.423255,157,89080458,18481,54709,89080459,34123,4236,55867,125,118,114,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T00:34:28.171","1/89080469:10599",404656535.353253,157,89080469,13893,54710,89080470,34123,4717,55829,136,106,125,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:34:39.092","1/89080480:6649",404656546.274251,157,89080480,8716,54711,89080481,34124,5197,55808,147,93,136,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:34:50.012","1/89080491:2649",404656557.19425,157,89080491,3473,54712,89080492,34124,5678,55829,158,81,147,93,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:35:00.931","1/89080501:48599",404656568.113248,157,89080501,63700,54713,89080502,34124,229,55780,169,67,158,81,2,2,1,10,"True","True","True","True","True","True",2,2,1,10909
"2012-302T00:35:11.840","1/89080512:44049",404656579.022246,157,89080512,57737,54714,89080513,34124,710,55830,180,54,169,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:35:22.761","1/89080523:40099",404656589.943245,157,89080523,52559,54715,89080524,34124,1191,55845,191,42,180,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:35:33.679","1/89080534:35999",404656600.861243,157,89080534,47185,54716,89080535,34124,1673,55878,202,30,191,42,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:35:44.599","1/89080545:31999",404656611.781241,157,89080545,41943,54717,89080546,34124,2157,55900,213,18,202,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:35:55.519","1/89080556:27999",404656622.70124,157,89080556,36700,54718,89080557,34123,2641,55919,224,6,213,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:36:06.438","1/89080567:23949",404656633.620238,157,89080567,31391,54719,89080568,34123,3127,55794,234,147,224,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:36:17.357","1/89080578:19899",404656644.539236,157,89080578,26083,54720,89080579,34122,3614,55819,245,135,234,147,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:36:28.274","1/89080589:15749",404656655.456234,157,89080589,20643,54721,89080590,34121,4103,55856,0,123,245,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:36:39.194","1/89080600:11749",404656666.376233,157,89080600,15400,54722,89080601,34120,4520,55875,11,111,0,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T00:36:50.124","1/89080611:8249",404656677.306231,157,89080611,10813,54723,89080612,34120,5011,55798,22,98,11,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:37:01.042","1/89080622:4149",404656688.224229,157,89080622,5439,54724,89080623,34119,5502,55830,33,86,22,98,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:37:11.959","1/89080633:0",404656699.141248,157,89080633,0,54725,89080633,34119,63,55792,44,72,33,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T00:37:22.867","1/89080643:45399",404656710.049226,157,89080643,59506,54726,89080644,34119,554,55848,55,59,44,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:37:33.784","1/89080654:41249",404656720.966224,157,89080654,54067,54727,89080655,34119,1045,55887,66,47,55,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:37:44.703","1/89080665:37199",404656731.885222,157,89080665,48758,54728,89080666,34119,1536,55915,77,35,66,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:37:55.620","1/89080676:33049",404656742.802221,157,89080676,43319,54729,89080677,34119,2025,55954,88,23,77,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:38:06.539","1/89080687:28999",404656753.721219,157,89080687,38010,54730,89080688,34119,2514,55867,99,8,88,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:38:17.458","1/89080698:24949",404656764.640217,157,89080698,32702,54731,89080699,34120,3001,55858,109,152,99,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:38:28.377","1/89080709:20899",404656775.559215,157,89080709,27394,54732,89080710,34120,3488,55885,120,140,109,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:38:39.295","1/89080720:16799",404656786.477214,157,89080720,22020,54733,89080721,34121,3972,55921,131,128,120,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:38:50.215","1/89080731:12799",404656797.397212,157,89080731,16777,54734,89080732,34122,4382,55906,142,115,131,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T00:39:01.148","1/89080742:9449",404656808.33021,157,89080742,12386,54735,89080743,34122,4865,55850,153,103,142,115,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:39:12.065","1/89080753:5299",404656819.247209,157,89080753,6946,54736,89080754,34123,5346,55891,164,91,153,103,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-302T00:39:22.988","1/89080764:1449",404656830.170207,157,89080764,1900,54737,89080765,34124,5827,55782,175,76,164,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:39:33.907","1/89080774:47399",404656841.089205,157,89080774,62128,54738,89080775,34124,379,55810,186,64,175,76,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-302T00:39:44.815","1/89080785:42799",404656851.997203,157,89080785,56098,54739,89080786,34124,859,55903,197,52,186,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:39:55.734","1/89080796:38749",404656862.916202,157,89080796,50790,54740,89080797,34124,1339,55931,208,40,197,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T00:40:06.656","1/89080807:34849",404656873.8382,157,89080807,45678,54741,89080808,34124,1820,55825,219,25,208,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:40:17.574","1/89080818:30749",404656884.756198,157,89080818,40304,54742,89080819,34124,2301,55859,230,13,219,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T00:40:28.495","1/89080829:26799",404656895.677197,157,89080829,35127,54743,89080830,34124,2784,55874,241,1,230,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:40:39.414","1/89080840:22749",404656906.596195,157,89080840,29818,54744,89080841,34124,3267,55863,251,145,241,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T00:40:50.334","1/89080851:18750",404656917.516213,157,89080851,24576,54745,89080852,34123,3751,55882,6,133,251,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:41:01.253","1/89080862:14699",404656928.435191,157,89080862,19267,54746,89080863,34122,4167,55870,17,120,6,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T00:41:12.183","1/89080873:11199",404656939.36519,157,89080873,14680,54747,89080874,34121,4654,55829,28,108,17,120,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:41:23.101","1/89080884:7099",404656950.283188,157,89080884,9306,54748,89080885,34121,5142,55786,39,94,28,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:41:34.020","1/89080895:3049",404656961.202186,157,89080895,3997,54749,89080896,34120,5632,55773,50,81,39,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:41:44.939","1/89080905:48999",404656972.121185,157,89080905,64225,54750,89080906,34120,192,55800,61,69,50,81,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T00:41:55.845","1/89080916:44299",404656983.027183,157,89080916,58064,54751,89080917,34119,683,55903,72,57,61,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T00:42:06.762","1/89080927:40149",404656993.944181,157,89080927,52625,54752,89080928,34119,1174,55943,83,45,72,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:42:17.681","1/89080938:36099",404657004.863179,157,89080938,47316,54753,89080939,34119,1666,55855,94,30,83,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:42:28.599","1/89080949:31999",404657015.781178,157,89080949,41943,54754,89080950,34119,2157,55889,105,18,94,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:42:39.517","1/89080960:27899",404657026.699176,157,89080960,36569,54755,89080961,34119,2647,55922,116,6,105,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:42:50.435","1/89080971:23799",404657037.617174,157,89080971,31195,54756,89080972,34119,3136,55917,126,150,116,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:43:01.354","1/89080982:19749",404657048.536173,157,89080982,25886,54757,89080983,34119,3625,55907,137,137,126,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T00:43:12.273","1/89080993:15699",404657059.455171,157,89080993,20578,54758,89080994,34120,4112,55936,148,125,137,137,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T00:43:23.191","1/89081004:11599",404657070.373169,157,89081004,15204,54759,89081005,34121,4524,55895,159,111,148,125,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
